Ensemble,aq_sp_yield_min,fff,hksat_sf,liq_canopy_storage_scalar,sucsat_sf,watsat_sf,zbedrock_sf,wc2wjb0,jmaxb0,cv,d_max,frac_sat_soil_dsl_init,act25,n_baseflow,nstem,leafcn,stem_leaf,froot_leaf,FUN_fracfixers,slatop,krmax,dleaf,medlynintercept,medlynslope,kmax,psi50,rootprof_beta,baseflow_scalar,maximum_leaf_wetted_fraction,jmaxb1
LHC0288,0.011227452,2.582709503,0.120439445,1.713581578,4.784335458,1.125735281,1.166251029,0.987902512,0.012927275,0.01632305,58.00501733,0.681755412,97.18463569,1.682042638,0.284391244,64.81471084,1.97819254,1.385566214,0.90647459,0.121698679,1.47E-10,0.000686813,3472.043579,3.680756936,3.48E-08,-429782.4057,0.950484607,0.080620099,0.028473757,0.1718276
LHC0289,0.015050625,4.411047763,4.009587122,0.19192894,4.666617055,1.152486082,0.903760586,1.083013847,0.017135724,0.01750379,30.07072176,0.863686397,110.822676,1.885710929,0.235199924,55.39253798,2.328719701,1.799194738,0.956584515,0.064776739,1.96E-10,0.000487914,46569.49882,1.961793839,3.34E-08,-399389.3478,0.890079772,0.031724023,0.472448779,0.221057017
LHC0290,0.018423844,1.863417724,3.515173417,1.02268999,6.712392041,0.948601738,0.965043093,1.283340431,0.011003047,0.013478216,20.80645081,0.683574558,107.8884574,1.782595521,0.329290642,46.38794843,2.480478473,1.200603008,0.409731285,0.120282807,5.80E-11,0.000404171,5780.496932,2.06165146,1.04E-08,-570868.4337,0.92480796,0.003351484,0.301990102,0.062351338
LHC0291,0.019121338,4.466588269,2.163400806,1.922809604,8.685554135,0.940557826,0.875865372,1.395031334,0.012380381,0.007772685,50.20182854,0.884628697,86.33717199,1.284655798,0.374429623,68.29560421,1.857658405,1.495426647,0.996759024,0.053769892,2.06E-10,0.000913053,15820.20678,3.928950879,3.29E-08,-762586.9269,0.939941933,0.069123172,0.391390717,0.134161014
LHC0292,0.016920171,2.904314718,3.450633338,1.142592831,1.543899805,0.801645226,0.84267058,1.367612507,0.012721685,0.011609406,40.67989491,0.55018841,94.65067526,1.437370731,0.193285719,47.24660452,2.439518306,1.423629926,0.346969266,0.114389131,3.87E-11,0.000425861,20438.49802,1.76322653,6.01E-09,-661730.193,0.979497865,0.044868839,0.062597889,0.107339834
LHC0293,0.012899242,0.278606082,4.190610046,0.439578692,7.092803062,0.859655742,0.831237139,1.409710957,0.019904324,0.010042507,34.15988926,0.667314429,69.31534434,1.356610398,0.491218607,67.507757,2.657579785,1.318592861,0.503875003,0.094547633,1.12E-10,0.000308104,34061.70054,3.628621158,3.70E-08,-794329.9717,0.926543191,0.038213838,0.210062643,0.123652527
LHC0294,0.013457849,3.363863675,7.786884164,1.835987992,1.152676392,1.181079451,0.84012756,1.444512897,0.014145089,0.011763553,54.89000377,0.760478067,57.9321714,1.315180896,0.338519811,59.36942656,2.138389451,1.20265316,0.38233065,0.124585958,2.34E-10,0.000831643,38094.78626,3.607353899,5.68E-09,-554447.6017,0.90399724,0.043499959,0.404903428,0.050073228
LHC0295,0.015590187,3.586128115,9.562126515,1.895083967,3.43924662,0.835613714,1.011634876,0.846130927,0.012426184,0.01694668,55.63823505,0.993203098,48.36259578,1.636008693,0.399970228,61.67986165,2.63616206,1.778970101,0.411510072,0.033120002,1.61E-10,0.000563698,18155.44957,1.660652702,2.39E-08,-432519.5392,0.974882312,0.028442262,0.292332645,0.057893796
LHC0296,0.012243285,3.008679614,5.995036087,1.100262478,1.831919372,1.001420243,0.833933937,0.778373249,0.015559046,0.015800704,34.53247518,0.591727,93.64495453,1.247321028,0.10576924,73.98250575,2.723968218,1.53615305,0.204315923,0.138743122,1.31E-10,0.000441058,13778.61945,2.837106323,1.35E-08,-447731.7183,0.953560358,0.053673683,0.323750693,0.146711158
LHC0297,0.015837712,1.204906813,1.786774309,1.728954322,8.975853893,1.135833494,0.93429836,1.002815547,0.017938902,0.014084249,26.29731019,0.983082192,57.32602048,1.670714585,0.428135079,73.15878648,2.17015663,1.214121363,0.540785124,0.105251923,5.12E-11,0.001061864,22275.02061,1.624525046,8.29E-09,-390276.2429,0.887375843,0.07411316,0.112944936,0.104443537
LHC0298,0.013673125,4.040749871,0.703582188,0.448994667,6.467883474,1.150212232,0.839951388,0.87528309,0.016931682,0.011320564,53.50834784,0.942354559,53.2089971,1.294119082,0.089709281,45.41840255,2.031244176,1.499647412,0.391663962,0.146875038,1.77E-10,0.001003035,41348.12987,4.078962462,2.05E-08,-732920.3356,0.906552707,0.052099444,0.081424491,0.183017951
LHC0299,0.019314282,3.090297401,6.614171397,1.665651389,3.894845979,1.15666511,1.075748487,0.60945951,0.013652089,0.011977778,22.54465893,0.542167182,47.87487437,1.250365212,0.414105801,60.1611719,1.901405701,1.641336197,0.491149141,0.102905579,2.02E-10,0.000576551,5692.273926,3.596907319,1.01E-08,-712127.7474,0.930368278,0.023269527,0.456041105,0.053090186
LHC0300,0.015219132,3.293127801,5.358682564,0.341986265,6.180473408,1.094811273,0.861037887,1.234234849,0.017908731,0.014197755,41.40447087,0.811770571,50.47393969,1.647323011,0.474807991,57.11477873,1.853027464,1.598778156,0.386761811,0.106288464,1.24E-10,0.000705217,26701.09544,3.730624469,1.79E-08,-623292.2607,0.954155404,0.015329336,0.401180867,0.106802258
LHC0301,0.015447591,3.308921673,7.691311179,0.50196141,1.885955259,0.926378923,1.176134008,0.58320131,0.013776199,0.006960363,19.22675317,0.972272541,118.0011107,1.606245799,0.041532126,47.43248713,2.09645331,1.256711771,0.672728912,0.047846563,3.43E-11,0.00084987,38669.85923,3.039804751,7.65E-09,-529570.456,0.911135072,0.05130948,0.248264699,0.167411505
LHC0302,0.013726547,2.362699096,5.138381177,1.959997366,9.833519161,1.077134936,0.990638954,0.696310663,0.010026575,0.009411796,35.61348872,0.861051742,44.21822411,1.16431066,0.425589973,72.6979997,2.379133164,1.392688687,0.958079429,0.023778567,2.57E-11,0.000455922,29841.91422,3.286649071,2.63E-08,-488029.0364,0.913885542,0.024173989,0.166672868,0.222111631
LHC0303,0.011192054,4.53106458,6.548888927,1.591747899,6.063042623,1.128553354,1.13775778,1.0472309,0.01036376,0.009984418,19.72015237,0.828799842,85.94335986,1.311029976,0.383712168,40.8367869,2.513637734,1.461146562,0.655848648,0.134069141,1.62E-10,0.000539221,12239.3078,3.035328706,1.72E-08,-718539.014,0.961242502,0.050314894,0.299224898,0.086134335
LHC0304,0.012649513,4.562486637,9.684273722,0.066193566,5.970889668,1.012332997,1.177507695,0.923515888,0.01840342,0.00928257,13.92346587,0.744391823,46.46252359,1.893624999,0.39365284,61.75953901,2.217557916,1.477515741,0.338495366,0.134492,3.97E-11,0.000621759,15955.89697,3.132607417,2.60E-08,-579629.7881,0.891166315,0.094828044,0.122176204,0.249237863
LHC0305,0.010772832,2.647308229,1.578345799,0.074405513,2.301445901,1.141053723,0.884732842,1.018665311,0.015885995,0.017044127,52.8997755,0.764114976,118.8995383,1.360814246,0.142661965,53.81682065,2.699130727,1.542337042,0.735585313,0.055741816,5.54E-11,0.000787518,21581.40716,3.790014674,2.53E-08,-311273.0197,0.927543281,0.055459661,0.143162116,0.173401359
LHC0306,0.018831559,2.99145005,8.027149245,1.784426163,5.752309037,0.898841206,0.991316923,0.787393755,0.017049973,0.016463177,21.83310488,0.9679161,42.0470026,1.308231966,0.468604362,64.34730126,2.41913433,1.298244699,0.903318478,0.058203738,7.99E-11,0.000451939,16439.09909,3.362125453,7.52E-09,-469613.4515,0.893873454,0.024698089,0.467583683,0.229058476
LHC0307,0.012196975,0.577321847,7.464428156,0.922533655,3.111600294,0.986006571,0.852911696,1.113947088,0.018957532,0.006880741,47.59664362,0.753144128,91.12162793,1.009287344,0.039444858,57.4781651,2.445800745,1.680805541,0.599520421,0.094026056,9.82E-11,0.000531905,49727.68211,2.216147955,2.23E-08,-479370.9768,0.909176869,0.008266498,0.356137278,0.218561952
LHC0308,0.018343436,1.509598747,9.005953136,1.639157166,7.606762471,1.007165671,0.914471216,1.399373408,0.014086161,0.01813278,37.22857925,0.617080838,61.79203228,1.273183942,0.381046685,41.08376171,1.940211468,1.656920068,0.413755669,0.120702601,6.49E-11,0.000259808,215.0901663,1.83330367,3.33E-08,-534257.2334,0.978999523,0.09765855,0.480297057,0.107957146
LHC0309,0.015374466,0.289051445,7.038304581,1.096481654,4.879619822,0.853954917,1.111699852,0.823818347,0.011519135,0.006314715,15.51041009,0.879928818,66.27817219,1.535468592,0.041867913,66.16229824,1.922539574,1.227462729,0.467789008,0.102168122,2.27E-10,0.000642636,44148.34773,4.132078472,1.41E-08,-499422.7287,0.932650537,0.034835241,0.148951428,0.215046373
LHC0310,0.010713602,2.61024804,5.339709757,0.628161692,5.869189119,1.026015994,1.100522346,0.678090706,0.015470153,0.006688713,16.90689148,0.586973044,102.3637056,1.591852647,0.416885553,61.29167402,2.083955569,1.473618721,0.6265935,0.100880428,1.68E-10,0.000652632,12691.34206,1.610992493,2.16E-08,-692475.4111,0.916916967,0.0189332,0.211980614,0.160418688
LHC0311,0.016984062,0.810029601,4.626459574,1.961540246,6.734942477,0.883574956,1.151842264,0.80125248,0.010396202,0.018174612,30.34069588,0.89316842,66.58438676,1.456516075,0.088483913,57.2916172,1.969806312,1.3654462,0.667413233,0.009441447,1.82E-10,0.000329201,49999.84871,1.985769968,7.57E-09,-779443.9136,0.889907236,0.059100035,0.129814167,0.232866735
LHC0312,0.013246949,3.154028734,3.361019427,0.922776284,5.325085213,0.867897562,0.908399901,1.376465689,0.014777348,0.014827864,49.8036918,0.757342324,87.71017109,1.413452129,0.336993288,72.28467796,2.071554874,1.527820979,0.791231793,0.036458759,2.01E-10,0.000600935,49566.26646,3.910836191,2.57E-08,-741312.7649,0.941968443,0.06495957,0.168077563,0.057336273
LHC0313,0.010261179,0.629678309,2.084671688,0.815374097,6.154081737,0.834706224,1.113803785,1.41724258,0.013208721,0.019841811,33.52183777,0.818124407,73.81545454,1.025889292,0.249230165,46.80628838,2.076657916,1.505141804,0.624556756,0.072865596,2.19E-10,0.00103031,24145.19787,2.764089896,3.80E-09,-602284.3545,0.934366823,0.065763155,0.169662872,0.129767936
LHC0314,0.016353163,3.07218641,1.902418345,1.106569801,4.304876943,0.848555729,0.883585647,0.883877504,0.018128604,0.01840653,39.93016462,0.692144826,62.71596788,1.102566282,0.219306459,75.3939925,2.501136039,1.42025831,0.802119739,0.047620479,1.38E-10,0.000960147,49266.72537,2.227234088,3.16E-08,-672163.3271,0.928238894,0.082892968,0.088254244,0.181300121
LHC0315,0.015396823,0.336260885,6.599433815,0.780516549,7.876260049,1.176447155,0.894473405,0.619154455,0.016384446,0.017879103,59.63041075,0.901239637,108.7104346,1.700649309,0.144432686,56.76974895,2.227020613,1.688505745,0.511025736,0.116333317,2.10E-10,0.000714284,7709.238094,4.097781792,3.30E-08,-657774.9941,0.977287605,0.037102347,0.052048496,0.051933045
LHC0316,0.019873428,4.673227266,5.421423323,1.823899282,2.124635226,0.88119352,1.013487861,1.302729622,0.013321442,0.018969354,47.31653318,0.649077292,67.73196841,1.463363123,0.177485533,47.97531619,2.668159719,1.406547793,0.631860439,0.090691553,2.47E-11,0.000731947,418.6914972,2.117272822,3.73E-08,-302629.1628,0.898550113,0.003171965,0.215147101,0.21646254
LHC0317,0.019511083,0.838039316,0.154903276,0.114213352,6.634129628,1.035468537,1.19673972,1.08800918,0.017832219,0.014622511,51.67296052,0.660299741,76.96189787,1.831122551,0.197511713,55.1748901,2.149317028,1.37179536,0.4023949,0.109285476,2.38E-10,0.000628198,23988.89903,3.408133084,2.77E-08,-356538.7852,0.926726295,0.058717801,0.106394155,0.062865465
LHC0318,0.017021268,2.323147737,8.978564595,1.218226408,4.120614363,1.034886669,1.073824056,0.803444689,0.010570599,0.018304091,10.80544901,0.540895197,116.1216698,1.818936624,0.452639163,72.99203016,2.46975654,1.599933856,0.992698999,0.096869791,5.43E-11,0.00022509,17309.09752,4.089573048,2.21E-08,-417729.7375,0.886751604,0.01734967,0.406049782,0.24992435
LHC0319,0.018804409,1.895813235,2.699534256,1.870786894,5.656494353,1.06970626,0.955485323,0.807838667,0.017107798,0.005089642,58.47266957,0.8878045,59.08744322,1.531415979,0.146667878,68.21951538,2.178534184,1.223089486,0.277218805,0.059281479,1.91E-10,0.000929182,24036.63403,2.376010128,2.89E-08,-617386.418,0.954122281,0.049897038,0.400324139,0.199384204
LHC0320,0.012064331,3.341332752,7.427075517,0.187089074,3.926101651,0.946007988,1.168852969,0.839410759,0.016646579,0.007018237,11.59586328,0.801242316,63.93833766,1.339404666,0.255751193,43.82060249,2.538660637,1.300651917,0.839619748,0.030678308,1.39E-10,0.000408089,30450.10064,2.385468416,6.75E-09,-353253.5321,0.931781913,0.030407343,0.376345329,0.126669738
LHC0321,0.017905105,1.338231295,3.950350615,1.178570343,2.311057448,0.873068936,0.953199313,1.251197067,0.01116794,0.01636756,52.17198116,0.703607322,45.87804614,1.592965449,0.289375654,57.88134784,2.259969795,1.515516273,0.719225855,0.103921228,3.32E-11,0.001048468,17180.71529,1.892978421,1.24E-08,-690909.4902,0.95031972,0.020789939,0.255957537,0.121453857
LHC0322,0.012727371,4.577374019,6.235675533,1.325245165,1.564349692,0.917010021,1.115316355,1.262299444,0.017301715,0.012508052,22.78597504,0.732903932,77.30463328,1.624708649,0.164078699,66.07678419,2.74524057,1.508387736,0.833336047,0.118557818,1.23E-10,0.000625614,26308.61452,2.126482762,2.14E-08,-354643.7399,0.925385763,0.00140479,0.2312117,0.119647218
LHC0323,0.01798091,1.689547512,9.071434773,1.789105074,8.267739575,1.080970857,0.86482819,0.534716774,0.016539773,0.012466116,13.06578428,0.622601747,85.40350747,1.230720674,0.27210832,51.43899206,2.531407529,1.410584388,0.925824616,0.019189112,9.03E-11,0.000720213,34985.62755,2.673321735,2.41E-08,-668583.2447,0.887966803,0.053972517,0.24757887,0.070121438
LHC0324,0.01034298,3.612820351,6.290772221,0.964788611,8.88795283,1.031138629,0.958189546,1.464666555,0.013048303,0.007065431,20.73654899,0.809845261,43.87731865,1.614889858,0.426351123,68.46485377,2.561969878,1.531570931,0.826207373,0.029299141,1.85E-10,0.000631793,7334.678886,3.107941596,2.04E-08,-688854.751,0.898248054,0.022769118,0.158220541,0.154676231
LHC0325,0.013977418,1.342667702,1.114374441,0.788817441,4.762103939,1.065323907,1.064047726,1.172509043,0.01507272,0.015548483,22.23554713,0.699081538,92.25229485,1.442236625,0.289719218,42.72487583,2.747949402,1.464843328,0.444164034,0.135728408,2.18E-10,0.000604148,21861.96033,3.998660076,4.73E-09,-329795.7908,0.965340738,0.095372799,0.434081391,0.175799211
LHC0326,0.012667796,4.615370723,7.419114743,0.394967017,5.246529824,1.028320972,0.851730541,1.340647436,0.019307656,0.012762727,32.07871726,0.528089926,64.26170008,1.458823826,0.294906245,58.24391635,2.157701254,1.414518732,0.220587317,0.051430961,1.21E-10,0.000779742,36189.93204,2.980497156,3.55E-08,-412754.6973,0.96464184,0.014415912,0.221846737,0.050671675
LHC0327,0.01869372,2.454102857,5.390135759,1.882574918,7.811772259,0.97617664,0.994814219,0.958202032,0.013418157,0.005416154,49.36031002,0.929750399,111.4285828,1.031733898,0.370042267,49.14610902,2.63045906,1.502651797,0.865427145,0.030061677,2.45E-10,0.000475669,35592.0241,3.203587918,1.22E-08,-327228.7775,0.959514547,0.034800036,0.24453453,0.244582726
LHC0328,0.013082366,4.292212558,0.975843783,1.408953628,5.478018,1.009580829,0.828121297,1.431148012,0.017855241,0.007949538,51.22431988,0.673722093,104.3290001,1.243196809,0.365963586,55.6131991,2.740269222,1.60591449,0.481892198,0.013332619,2.17E-10,0.000736166,13513.03329,3.064899746,1.15E-08,-593500.5692,0.912902252,0.038718017,0.18133607,0.185104058
LHC0329,0.014700706,4.515509239,9.588680758,0.5566796,3.701751478,0.93615398,1.044864128,0.703059545,0.019817499,0.014570303,21.34861999,0.515072967,56.33183852,1.975363457,0.343689899,47.60987633,2.56577295,1.764944705,0.6875864,0.005709983,9.68E-11,0.000554638,40547.27664,1.872741496,3.80E-08,-499562.9502,0.90985925,0.097253095,0.314211265,0.126094379
LHC0330,0.015421646,3.19841879,5.769874621,1.003491085,9.941906044,1.072673359,1.110717166,0.657306533,0.020340237,0.019504787,43.10379766,0.763054995,52.99355183,1.286312309,0.439159662,51.6633699,2.575359993,1.78652598,0.991329039,0.050680137,1.20E-10,0.000875123,40453.64068,2.757877652,6.26E-09,-482820.5791,0.95790916,0.075498993,0.231781364,0.190170892
LHC0331,0.011403401,2.137497709,7.287580014,0.054801886,7.968454049,0.996325904,0.929184168,1.024502014,0.017866506,0.006777405,39.35142361,0.739902546,87.20304285,1.30330513,0.24473117,49.10705305,1.845144847,1.609229045,0.525391979,0.126828218,2.90E-11,0.000711942,3586.881745,2.22911878,2.76E-08,-526196.1165,0.946868165,0.07789332,0.379685028,0.095807839
LHC0332,0.012459766,0.950578614,4.685823286,1.374232919,0.120338132,0.968603474,0.807236156,0.836645376,0.014583926,0.012348858,34.44786016,0.64471672,74.71848298,1.098459311,0.332905164,60.50337126,2.676821618,1.38664275,0.863879708,0.057768111,1.05E-10,0.000997819,27108.7854,2.32905789,2.34E-08,-652150.9973,0.952517415,0.084804477,0.363223094,0.246209793
LHC0333,0.018571177,1.307582756,7.757920826,1.310540382,8.446895004,1.104026389,1.053418287,1.115051866,0.015975524,0.014662721,23.1123375,0.816965615,108.0888718,1.128192559,0.245674871,64.24304579,2.080100395,1.679628022,0.753701435,0.105478892,9.56E-11,0.000820459,35084.27579,2.268214266,3.56E-08,-694272.3505,0.955575458,0.096022061,0.396999583,0.221683849
LHC0334,0.016303665,2.934239081,6.119193087,1.891274826,5.205815861,0.80831502,0.859541909,0.56431221,0.018364119,0.014418559,45.22010479,0.779066797,116.4755941,1.954245157,0.25099726,60.74354874,1.877139071,1.349687738,0.689858583,0.134857677,7.38E-11,0.000655526,2618.145849,3.438178556,3.51E-08,-758742.2128,0.908393663,0.088627711,0.421681657,0.237193889
LHC0335,0.014756709,3.329990489,5.284889545,1.454059292,0.711652199,1.086460434,0.974537882,1.445449754,0.019371406,0.019327514,33.09631996,0.823311142,101.5174748,1.673219273,0.356792076,59.20942699,2.321562549,1.500518879,0.91015321,0.080400124,3.25E-11,0.001047201,9834.69618,3.811670096,1.99E-08,-296098.3582,0.976331526,0.0667655,0.443531,0.07464368
LHC0336,0.010140262,0.715910695,9.252052153,1.182256369,6.316181393,1.187772608,1.071807772,1.011505743,0.020067316,0.012830537,11.01650103,0.595231799,91.52140175,1.642062567,0.110652865,74.12317086,2.0354331,1.595543075,0.538313628,0.117290009,1.13E-10,0.000902994,6041.689557,2.556689789,2.36E-08,-452894.4636,0.897938925,0.013854202,0.311772695,0.140723909
LHC0337,0.016683042,4.100524458,5.87158683,0.483211899,9.810531092,1.056226415,1.026769571,1.292341622,0.013694215,0.012026328,54.38300353,0.700917416,68.24905091,1.35234384,0.092199933,67.43823339,2.05397293,1.440927206,0.564201279,0.085363503,1.41E-10,0.000434281,10006.43544,3.859999209,1.46E-08,-502569.4652,0.972507316,0.039394123,0.040741615,0.093923014
LHC0338,0.012420468,0.365668672,2.824047742,0.230601237,7.834188055,0.928533669,1.030971607,0.866653339,0.014634839,0.007279101,15.39481421,0.758417608,109.4708166,1.333204367,0.345872272,65.80991218,2.3338603,1.758756644,0.98830585,0.060927531,1.54E-10,0.0008409,31277.75664,2.825285909,2.48E-08,-736878.9747,0.962179249,0.073393978,0.2429046,0.132019207
LHC0339,0.011382433,2.255492231,2.571532164,1.614556044,7.891955227,0.992457677,0.899324434,1.167337504,0.01629505,0.00758485,57.31955679,0.825359814,108.8153613,1.375347439,0.175061019,54.86921329,2.295847575,1.573320484,0.406553279,0.008521833,2.01E-10,0.000755286,4232.288454,2.553697634,4.39E-09,-520956.0156,0.886276396,0.018677312,0.482356552,0.05965145
LHC0340,0.015555769,4.681683615,7.934739682,0.539100137,4.976721819,1.158954203,0.964992936,1.076226782,0.016110373,0.007167412,52.53228763,0.537528292,104.4051389,1.508628164,0.496993681,43.23983494,2.719302658,1.411774075,0.949265081,0.032260833,1.65E-10,0.00050626,614.4170759,3.575390746,3.17E-08,-735897.0494,0.91515689,0.061339179,0.352243627,0.236036455
LHC0341,0.019931596,1.115635127,2.275563671,1.214310393,1.517192365,1.120709008,1.133614462,0.569172223,0.018706065,0.005032652,18.86696424,0.865215633,51.13630331,1.854264875,0.198969375,48.96891013,2.690683282,1.221046417,0.890816002,0.021826524,1.05E-10,0.000455639,13988.41717,3.155408787,3.60E-08,-375918.8624,0.943528446,0.057018968,0.398299672,0.230798161
LHC0342,0.017047965,0.042191093,2.914569751,0.084270925,8.821771894,0.977139523,1.001157808,1.204880581,0.018868407,0.009573361,31.05939661,0.981113175,70.52182411,1.301879947,0.09809129,40.87812003,2.488927276,1.347300699,0.732877313,0.068287338,3.33E-11,0.001050783,16655.61412,2.296512021,7.21E-09,-644010.2067,0.950816801,0.010356767,0.445503283,0.189113317
LHC0343,0.010191103,4.018744655,3.31084521,0.737585849,0.097224611,1.024550182,0.99596613,0.640145967,0.018199047,0.005278685,49.04592765,0.656366096,53.13495954,1.761972102,0.327737919,62.65688282,2.525827728,1.394658149,0.488010413,0.007693007,2.05E-10,0.000220038,15247.08104,2.285697188,2.00E-08,-274248.6256,0.921738784,0.040543675,0.192536218,0.146388825
LHC0344,0.019819116,0.370253281,6.345293151,0.676358676,3.288947984,1.10314473,0.858054594,0.99101041,0.017417775,0.015160744,55.60379535,0.737140557,97.71398449,1.774282271,0.13619745,54.57776144,1.890982736,1.644080244,0.533192354,0.01609547,9.42E-11,0.000496068,35875.79427,2.95065005,3.00E-08,-434666.1509,0.964729447,0.045223904,0.125514821,0.08199914
LHC0345,0.017097666,1.425055356,6.564927748,0.829018517,6.444859952,0.886634428,0.997826174,1.049637243,0.019559474,0.015683774,32.83606091,0.527329929,97.32964088,1.844162797,0.057084169,61.04715609,2.600599689,1.692866092,0.724656982,0.085557421,5.88E-11,0.00085183,40748.18529,3.351997005,3.19E-08,-298972.8037,0.896757303,0.099021515,0.413737449,0.20808571
LHC0346,0.013796433,4.489591065,1.553354873,1.344170454,9.395588221,0.911533187,0.841185721,1.136665692,0.016875842,0.018336377,31.29340097,0.804045966,108.2616789,1.228267571,0.125048752,58.98752415,2.7103167,1.76845932,0.213082611,0.055215442,1.58E-10,0.00104002,25127.91055,3.806409576,2.51E-08,-405196.0656,0.900629986,0.053037529,0.26520029,0.127190729
LHC0347,0.016746127,0.267827052,4.943331915,0.40388144,7.071850257,0.855673559,1.057675127,0.960795047,0.01484773,0.013458249,28.29497403,0.503612702,40.8901876,1.652449974,0.448034589,74.88612519,1.894618897,1.43414952,0.651541991,0.139253493,4.97E-11,0.000978257,43923.71383,1.697106726,1.44E-08,-494991.6588,0.90240439,0.074431017,0.297611847,0.063930828
LHC0348,0.014468731,4.142293618,6.400568523,0.616075526,2.612870666,0.895025634,0.877172827,0.738335042,0.013764071,0.013301043,47.65817482,0.796439156,68.51342134,1.423247713,0.241420379,65.67407963,2.648103669,1.397682622,0.849482737,0.138172516,1.94E-10,0.000609512,29219.04919,3.442150211,3.45E-08,-497982.4102,0.88601569,0.055520969,0.136300731,0.075880387
LHC0349,0.013890251,2.188778412,1.728965758,0.376292556,2.488026515,0.95083372,0.979621898,1.222903779,0.014475963,0.018043366,35.20398735,0.914233228,76.06086855,1.499194623,0.130365439,74.03955962,2.624177847,1.360457133,0.820564357,0.079462525,1.01E-10,0.000918363,35875.02548,1.768903451,3.72E-08,-636665.5627,0.923787851,0.060441542,0.490632044,0.110424566
LHC0350,0.018650361,4.123189474,4.583960123,1.966748824,3.621822088,0.959695009,1.120079507,1.163977751,0.015456381,0.019089983,55.31989193,0.650353819,80.4590147,1.073739051,0.203062549,43.47396029,2.533532152,1.594010084,0.508184159,0.064170281,2.33E-10,0.001066557,9660.326236,3.096305469,1.94E-08,-324954.2749,0.963094404,0.045981704,0.067182527,0.114872713
LHC0351,0.017204858,1.163842025,2.982319342,1.360871496,7.298593178,1.079865258,0.985219574,0.725463011,0.015090453,0.010241332,58.23040388,0.586149187,62.28313302,1.02299443,0.325559087,62.05734552,2.644333289,1.297036102,0.435210448,0.132929393,1.49E-10,0.00023445,19701.94887,2.831032817,2.74E-08,-315308.6772,0.974247752,0.047452899,0.050763026,0.159962472
LHC0352,0.010526701,3.971846111,1.482720533,1.877556063,5.426920628,1.047934648,1.117732776,0.899104598,0.010871727,0.011121452,20.17288069,0.508672981,104.9356263,1.381656931,0.094680273,45.8371053,2.632741931,1.427708425,0.809327447,0.068826516,1.95E-10,0.000314767,10292.87556,1.569305971,3.06E-08,-740302.3676,0.966374446,0.028981014,0.090223515,0.238727907
LHC0353,0.01848938,2.730341754,6.530285295,1.754500317,3.554482359,0.84263528,0.98497401,1.041654649,0.019152558,0.014977204,31.5280512,0.835649989,67.81696319,1.837293183,0.335064215,70.47943293,2.309004277,1.368925075,0.597850622,0.059791886,1.35E-10,0.000589288,988.7633772,1.630798471,2.84E-08,-789989.4868,0.908190451,0.003646129,0.468280608,0.218108521
LHC0354,0.012366187,1.352974431,1.32187816,1.336722974,8.55597146,1.177475387,0.996497606,0.727535372,0.014721984,0.01858693,38.31857845,0.696856344,77.57065885,1.80311062,0.363953249,65.42418347,2.557714337,1.314076982,0.769204799,0.087393485,2.12E-10,0.000871148,13314.32456,3.49963455,9.17E-09,-349205.598,0.977909223,0.061550939,0.079021759,0.228652868
LHC0355,0.018015988,4.932727391,5.104579063,0.659835792,8.629446757,1.067690597,0.933172299,1.455750119,0.01046513,0.011551198,44.48798681,0.741591014,112.9913676,1.719541089,0.180855631,57.04137385,1.957375417,1.726950452,0.721685483,0.049170572,1.30E-10,0.000398363,14537.29034,3.918024052,2.31E-08,-496652.6806,0.932970057,0.098611224,0.203175594,0.186370467
LHC0356,0.01606687,2.053435679,7.920366232,1.476921418,2.014534161,0.870107601,0.95054389,1.412769037,0.014039317,0.009454818,41.73011444,0.706818068,117.9580024,1.336444775,0.29748707,56.58021666,2.20181321,1.401852136,0.369278766,0.135013638,7.59E-11,0.000773573,12074.85624,1.778175655,2.26E-08,-332627.3725,0.911852966,0.001991517,0.135123237,0.237866939
LHC0357,0.018093228,4.906538916,2.662110183,1.928583285,6.232675329,1.099623174,1.069412519,0.782770347,0.01831756,0.008526728,32.26960216,0.63996345,102.5311873,1.621096717,0.456173455,52.02890203,2.705824058,1.582886163,0.824785538,0.099888542,1.50E-10,0.000472909,34199.42261,4.064045267,2.46E-08,-544085.3264,0.891271945,0.087134695,0.141565293,0.082074964
LHC0358,0.018152582,2.982952737,6.271369055,0.873200509,7.582872028,1.182763419,1.005122871,0.891792845,0.020375465,0.007126335,23.4072885,0.935671905,55.3724563,1.589162753,0.418808962,50.10689506,2.555510312,1.731662792,0.404241125,0.146600966,1.79E-10,0.001009119,43869.78465,3.554525356,3.02E-08,-436204.0461,0.939613334,0.004562932,0.370273505,0.085978157
LHC0359,0.014323291,1.941969852,1.433481323,0.209305001,9.587824465,0.993871054,0.970702334,1.198361589,0.012576149,0.01883913,51.0446604,0.868290044,78.7566397,1.949527947,0.411044495,68.79126172,1.882337182,1.462903281,0.484394373,0.07351988,5.25E-11,0.000520198,1485.53059,1.649835171,2.42E-08,-609680.6843,0.920125567,0.07417426,0.474849919,0.143396136
